_id,store,price,Date_first_listed_on_Amazon,item_link,reviews_link,reviews,store_link,item_name,img_src,Rank,Read reviews that mention,star
5c6e5d7140bf07349439cc40,Avidlove,$4.99 - $16.49,2017/5/25,https://www.amazon.com/Avidlove-Lingerie-Babydoll-Sleepwear-Chemise/dp/B0712188H2/ref=zg_bs_1044968_1/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Avidlove-Lingerie-Babydoll-Sleepwear-Chemise/product-reviews/B0712188H2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,713 ,https://www.amazon.com/Avidlove/b/ref=w_bl_sl_ap_ap_web_11371148011?ie=UTF8&node=11371148011&field-lbr_brands_browse-bin=Avidlove,Avidlove Women Lingerie Lace Babydoll V Neck Sleepwear Strap Chemise,"https://images-na.ssl-images-amazon.com/images/I/81Z93JlX0EL._AC_UL200_SR200,200_.jpg",1,"['fits perfectly', 'good quality', 'fits well', 'super soft', 'different colors', 'looks great', 'highly recommend', 'fits perfect', 'definitely recommend', 'happy with my purchase', 'absolutely love', 'material is soft', 'fits great', 'like the picture', 'cute and sexy', 'ordered a medium', 'true to size', 'ordered a large', 'soft and comfortable', 'size small']",4.5 
5c6e5d7440bf07349439cc41,Avidlove,$3.45 - $15.55,2017/11/24,https://www.amazon.com/Avidlove-Women-Lingerie-Babydoll-Bodysuit/dp/B077CLFWVN/ref=zg_bs_1044968_2/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Avidlove-Women-Lingerie-Babydoll-Bodysuit/product-reviews/B077CLFWVN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,469 ,https://www.amazon.com/Avidlove/b/ref=w_bl_sl_ap_ap_web_11371148011?ie=UTF8&node=11371148011&field-lbr_brands_browse-bin=Avidlove,Avidlove Women Teddy Lingerie One Piece Babydoll Mini Bodysuit,"https://images-na.ssl-images-amazon.com/images/I/81fmMqR1KTL._AC_UL200_SR200,200_.jpg",2,"['adjustable straps', 'true to size', 'super cute', 'ordered a small', 'good quality', 'fits perfectly', 'love love love', 'boudoir shoot', 'like a glove', 'definitely recommend', 'absolutely love', 'straps are adjustable', 'right places', 'great buy', 'fits great', 'ordered a large', 'long torso', 'bra underneath', 'super sexy', 'great quality']",4.5 
5c6e5d7740bf07349439cc42,Avidlove,$2.59 - $16.29,2017/3/7,https://www.amazon.com/Avidlove-Lingerie-Nightwear-Sleepwear-Chemise/dp/B06XG9KH6Q/ref=zg_bs_1044968_3/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,,,https://www.amazon.com/Avidlove/b/ref=w_bl_sl_ap_ap_web_11371148011?ie=UTF8&node=11371148011&field-lbr_brands_browse-bin=Avidlove,Avidlove Women Lingerie V Neck Nightwear Satin Sleepwear Lace Chemise Mini Teddy,"https://images-na.ssl-images-amazon.com/images/I/81%2B44mdtUTL._AC_UL200_SR200,200_.jpg",3,,
5c6e5d7b40bf07349439cc43,EVELUST,$9.90 - $12.99,2017/9/4,https://www.amazon.com/EVELUST-Plunging-Comfortable-Scalloped-Lingerie/dp/B075CYPPQ1/ref=zg_bs_1044968_4/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/EVELUST-Plunging-Comfortable-Scalloped-Lingerie/product-reviews/B075CYPPQ1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,511 ,https://www.amazon.com/s/ref=w_bl_sl_s_ap_web_7141123011?ie=UTF8&node=7141123011&field-brandtextbin=EVELUST,"EVELUST Womens Open Back Halter Plunging Teddy,Comfortable Scalloped Trim Lace Lingerie","https://images-na.ssl-images-amazon.com/images/I/71BHGu4Vm-L._AC_UL200_SR200,200_.jpg",4,"['ordered a medium', 'super cute', 'crotch area', 'fits great', 'around the neck', 'lbs and i ordered', 'highly recommend', 'long torso', 'camel toe', 'self conscious', 'fits well', 'valentines day', 'behind your neck', 'ordered a large', 'soft and comfortable', 'lace is soft', 'like the picture', 'pleasantly surprised', 'true to size', 'looks great']",4.1 
5c6e5d7e40bf07349439cc44,ADOREJOY,$11.99 - $13.99,2018/8/24,https://www.amazon.com/Lingerie-Closure-Babydoll-Chemise-Sleepwear/dp/B07GSWKDVT/ref=zg_bs_1044968_5/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Lingerie-Closure-Babydoll-Chemise-Sleepwear/product-reviews/B07GSWKDVT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,106 ,https://www.amazon.com/ADOREJOY/b/ref=w_bl_sl_ap_ap_web_14567596011?ie=UTF8&node=14567596011&field-lbr_brands_browse-bin=ADOREJOY,Lingerie for Women Front Closure Babydoll Lace Chemise V Neck Mesh Sleepwear,"https://images-na.ssl-images-amazon.com/images/I/612Svqr2OqL._AC_UL200_SR200,200_.jpg",5,,4.1 
5c6e5d8140bf07349439cc45,Avidlove,$1.99 - $10.99,2016/3/8,https://www.amazon.com/Avidlove-Women-Lingerie-Babydoll-Bodysuit/dp/B01COY8R18/ref=zg_bs_1044968_6/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Avidlove-Women-Lingerie-Babydoll-Bodysuit/product-reviews/B01COY8R18/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1460 ,https://www.amazon.com/Avidlove/b/ref=w_bl_sl_ap_ap_web_11371148011?ie=UTF8&node=11371148011&field-lbr_brands_browse-bin=Avidlove,Avidlove Women Deep V Lingerie Lace Babydoll Mini Bodysuit,"https://images-na.ssl-images-amazon.com/images/I/71R4hgsythL._AC_UL200_SR200,200_.jpg",6,"['super sexy', 'good quality', 'fits perfectly', 'ordered a medium', 'looks great', 'fit perfect', 'piece of lingerie', 'around the neck', 'short torso', 'looks exactly', 'cheaply made', 'like the picture', 'usually wear', 'true to size', 'chest area', 'exactly like', 'longer torso', 'everywhere else', 'bit small', 'runs small']",3.9 
5c6e5d8440bf07349439cc46,Ababoon,$2.99 - $17.99,2017/11/27,https://www.amazon.com/Ababoon-Sleepwear-Chemises-Babydoll-Nightgown/dp/B077S233TZ/ref=zg_bs_1044968_7/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Ababoon-Sleepwear-Chemises-Babydoll-Nightgown/product-reviews/B077S233TZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,266 ,https://www.amazon.com/Ababoon/b/ref=w_bl_sl_ap_ap_web_17916310011?ie=UTF8&node=17916310011&field-lbr_brands_browse-bin=Ababoon,Ababoon Women Lace Modal Sleepwear Chemises V-Neck Full Slip Babydoll Nightgown,"https://images-na.ssl-images-amazon.com/images/I/71hTwNp0lOL._AC_UL200_SR200,200_.jpg",7,,4.4 
5c6e5d8640bf07349439cc47,Avidlove,$3.99 - $18.99,2017/8/23,https://www.amazon.com/Avidlove-Womens-Babydoll-Lingerie-Nightgown/dp/B0752BH89V/ref=zg_bs_1044968_8/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Avidlove-Womens-Babydoll-Lingerie-Nightgown/product-reviews/B0752BH89V/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,579 ,https://www.amazon.com/Avidlove/b/ref=w_bl_sl_ap_ap_web_11371148011?ie=UTF8&node=11371148011&field-lbr_brands_browse-bin=Avidlove,Avidlove Women's Lace Kimono Robe Babydoll Lingerie Mesh Nightgown,"https://images-na.ssl-images-amazon.com/images/I/81hxsvzLRUL._AC_UL200_SR200,200_.jpg",8,"['true to size', 'cheaply made', 'looks amazing', 'love love love', 'good quality', 'valentine day', 'fits perfectly', 'smaller size', 'wedding night', 'ordered a xxl', 'looks like', 'material is soft', 'little big', 'soft lace', 'super sexy', 'smaller than expected', 'love this robe', 'bachelorette party', 'poor quality', 'make sure']",4.3 
5c6e5d8a40bf07349439cc48,ADOME,$7.99 - $14.55,2017/8/28,https://www.amazon.com/ADOME-Lingerie-Halter-Babydoll-Bodysuit/dp/B0756FW36S/ref=zg_bs_1044968_9/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/ADOME-Lingerie-Halter-Babydoll-Bodysuit/product-reviews/B0756FW36S/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,145 ,https://www.amazon.com/s/ref=w_bl_sl_s_ap_web_7141123011?ie=UTF8&node=7141123011&field-brandtextbin=ADOME,ADOME Women Lingerie Teddy Deep V Halter One Piece Babydoll Mini Lace Bodysuit,"https://images-na.ssl-images-amazon.com/images/I/71-4LhuT7EL._AC_UL200_SR200,200_.jpg",9,"['fits well', 'fits perfectly', 'super sexy', 'medium fits', 'feel so sexy', 'ordered size', 'lingerie', 'lbs', 'body', 'lace', 'bottom', 'fabric', 'red', 'pounds', 'returned', 'runs', 'usually', 'adome', 'bra', 'cheaply']",4.3 
5c6e5d8d40bf07349439cc49,Ababoon,$1.99 - $15.59,2017/7/24,https://www.amazon.com/Ababoon-Babydoll-Lingerie-Backless-Sleepwear/dp/B0746R3ZS3/ref=zg_bs_1044968_10/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Ababoon-Babydoll-Lingerie-Backless-Sleepwear/product-reviews/B0746R3ZS3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,289 ,https://www.amazon.com/Ababoon/b/ref=w_bl_sl_ap_ap_web_17916310011?ie=UTF8&node=17916310011&field-lbr_brands_browse-bin=Ababoon,Ababoon Women Babydoll Lingerie Sheer Lace Chemise Halter Backless Sleepwear,"https://images-na.ssl-images-amazon.com/images/I/813pr-GCkfL._AC_UL200_SR200,200_.jpg",10,"['true to size', 'fits perfect', 'straps are adjustable', 'highly recommend', 'fit well', 'victoria secret', 'fits great', 'super cute', 'great quality', 'super soft', 'open back', 'ordered a large', 'wear a size', 'cheaply made', 'looks great', 'size medium', 'great price', 'little big', 'small but the top', 'soft and comfortable']",4.3 
5c6e5d9040bf07349439cc4a,LOMON,$16.68 - $17.98,2018/9/26,https://www.amazon.com/Lingerie-Women-Dress-Through-Kimono/dp/B07HQGFHYH/ref=zg_bs_1044968_11/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Lingerie-Women-Dress-Through-Kimono/product-reviews/B07HQGFHYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,206 ,https://www.amazon.com/LOMON/b/ref=w_bl_sl_ap_ap_web_12091886011?ie=UTF8&node=12091886011&field-lbr_brands_browse-bin=LOMON,Lingerie for Women Sexy Long Lace Dress Sheer Gown See Through Kimono Robe,"https://images-na.ssl-images-amazon.com/images/I/81PLpW8gnuL._AC_UL200_SR200,200_.jpg",11,,4.3 
5c6e5d9340bf07349439cc4b,Avidlove,$1.99 - $15.49,2016/9/23,https://www.amazon.com/Avidlove-Babydoll-Chemise-Sleepwear-Lingerie/dp/B01M0W0TPH/ref=zg_bs_1044968_12/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Avidlove-Lingerie-Babydoll-Chemise-Sleepwear/product-reviews/B01M0W0TPH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,795 ,https://www.amazon.com/Avidlove/b/ref=w_bl_sl_ap_ap_web_11371148011?ie=UTF8&node=11371148011&field-lbr_brands_browse-bin=Avidlove,Avidlove Women Lingerie Lace Babydoll Strap Chemise Halter Teddy V Neck Sleepwear,"https://images-na.ssl-images-amazon.com/images/I/71cRBfgMRuL._AC_UL200_SR200,200_.jpg",12,"['fits perfectly', 'true to size', 'super cute', 'victoria secret', 'normally wear', 'adjustable straps', 'good quality', 'looks great', 'fits perfect', 'pleasantly surprised', 'material is very soft', 'little big', 'soft and comfortable', 'even though', 'wear a size', 'open back', 'color is beautiful', 'ordered a medium', 'great price', 'fit nicely']",4.4 
5c6e5d9640bf07349439cc4c,Avidlove,$4.89 - $15.99,2016/5/10,https://www.amazon.com/Avidlove-Nightwear-Babydoll-Chemise-Lingerie/dp/B01FFXLO88/ref=zg_bs_1044968_13/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Avidlove-Nightwear-Babydoll-Chemise-Lingerie/product-reviews/B01FFXLO88/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1070 ,https://www.amazon.com/Avidlove/b/ref=w_bl_sl_ap_ap_web_11371148011?ie=UTF8&node=11371148011&field-lbr_brands_browse-bin=Avidlove,Avidlove Women Nightwear Lace Babydoll Strap Chemise Halter Lingerie,"https://images-na.ssl-images-amazon.com/images/I/91iQ-wJkM4L._AC_UL200_SR200,200_.jpg",13,"['super cute', 'feel sexy', 'ordered a large', 'fits great', 'fits perfectly', 'fit perfect', 'valentine day', 'even though', 'love love love', 'good quality', 'makes me feel', 'fits well', 'size chart', 'material is soft', 'around the neck', 'normally wear', 'highly recommend', 'cheaply made', 'happy with my purchase', 'bra size']",4.1 
5c6e5d9940bf07349439cc4d,JuicyRose,$4.88 - $13.88,2017/9/28,https://www.amazon.com/JuicyRose-Open-Lingerie-Babydoll-Sleepwear/dp/B0761JXBML/ref=zg_bs_1044968_14/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/JuicyRose-Open-Lingerie-Babydoll-Sleepwear/product-reviews/B0761JXBML/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,476 ,https://www.amazon.com/JuicyRose/b/ref=w_bl_sl_ap_ap_web_15060241011?ie=UTF8&node=15060241011&field-lbr_brands_browse-bin=JuicyRose,JuicyRose Open Back Lingerie Lace Babydoll Sleepwear Plus Size,"https://images-na.ssl-images-amazon.com/images/I/61Wwiayu15L._AC_UL200_SR200,200_.jpg",14,"['breast area', 'adjustable straps', 'true to size', 'plus size', 'fits great', 'chest area', 'get what you pay', 'super cute', 'feel sexy', 'open back', 'normally wear', 'worth the price', 'little bit', 'support in the chest', 'way too small', 'well made', 'boyfriend loved', 'good quality', 'fits perfectly', 'bit better']",4.2 
5c6e5d9b40bf07349439cc4e,Aranmei,$13.99 - $19.99,2018/9/27,https://www.amazon.com/Aranmei-Bodysuit-Crotch-Lingerie-Underwear/dp/B07HR94P1P/ref=zg_bs_1044968_15/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Aranmei-Bodysuit-Crotch-Lingerie-Underwear/product-reviews/B07HR94P1P/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,114 ,https://www.amazon.com/Aranmei/b/ref=w_bl_sl_ap_ap_web_18201372011?ie=UTF8&node=18201372011&field-lbr_brands_browse-bin=Aranmei,Aranmei Women Deep V Sexy Lace Bodysuit Snap Crotch Lingerie Teddy Underwear,"https://images-na.ssl-images-amazon.com/images/I/616eDGJPybL._AC_UL200_SR200,200_.jpg",15,,4.4 
5c6e5d9e40bf07349439cc4f,Aranmei,$6.99 - $13.99,2017/10/25,https://www.amazon.com/Aranmei-Lingerie-Women-Babydoll-Bodysuit/dp/B076TGSB9B/ref=zg_bs_1044968_16/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Aranmei-Lingerie-Women-Babydoll-Bodysuit/product-reviews/B076TGSB9B/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,349 ,https://www.amazon.com/Aranmei/b/ref=w_bl_sl_ap_ap_web_18201372011?ie=UTF8&node=18201372011&field-lbr_brands_browse-bin=Aranmei,Aranmei Lingerie for Women Teddy One Piece Lace Babydoll Bodysuit,"https://images-na.ssl-images-amazon.com/images/I/61QlhmWalFL._AC_UL200_SR200,200_.jpg",16,,3.7 
5c6e5da340bf07349439cc50,FasiCat,$8.99 ,2016/1/12,https://www.amazon.com/FasiCat-Lingerie-Fishnet-Babydoll-Bodysuit/dp/B01AHZSZ9A/ref=zg_bs_1044968_17/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/FasiCat-Lingerie-Fishnet-Babydoll-Bodysuit/product-reviews/B07KPWRPZJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,647 ,https://www.amazon.com/FasiCat/b/ref=w_bl_sl_ap_ap_web_13256486011?ie=UTF8&node=13256486011&field-lbr_brands_browse-bin=FasiCat,FasiCat Women's Mesh Lingerie Fishnet Babydoll Mini Dress Free Size Bodysuit,"https://images-na.ssl-images-amazon.com/images/I/71RIIB3fJpL._AC_UL200_SR200,200_.jpg",17,,4.0 
5c6e5da640bf07349439cc51,AnloveKiss,$12.99 ,2018/9/1,https://www.amazon.com/AnloveKiss-Lingerie-Eyelash-Babydoll-Nightwear/dp/B07H1DRWN3/ref=zg_bs_1044968_18/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/AnloveKiss-Lingerie-Eyelash-Babydoll-Nightwear/product-reviews/B07H1DRWN3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,149 ,https://www.amazon.com/s/ref=w_bl_sl_s_ap_web_7141123011?ie=UTF8&node=7141123011&field-brandtextbin=AnloveKiss,AnloveKiss Women Sexy Lingerie Black Eyelash Lace Chemise Babydoll Nightwear,"https://images-na.ssl-images-amazon.com/images/I/81sqxJUi9PL._AC_UL200_SR200,200_.jpg",18,,3.7 
5c6e5daa40bf07349439cc52,Avidlove,$2.70 - $12.49,2016/10/12,https://www.amazon.com/Avidlove-Lingerie-Women-Babydoll-Bodysuit/dp/B01MF6VCV1/ref=zg_bs_1044968_19/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Avidlove-Lingerie-Women-Babydoll-Bodysuit/product-reviews/B01MF6VCV1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,890 ,https://www.amazon.com/Avidlove/b/ref=w_bl_sl_ap_ap_web_11371148011?ie=UTF8&node=11371148011&field-lbr_brands_browse-bin=Avidlove,Avidlove Lingerie for Women Teddy One Piece Lace Babydoll Bodysuit,"https://images-na.ssl-images-amazon.com/images/I/81mRV79irSL._AC_UL200_SR200,200_.jpg",19,,3.9 
5c6e5dad40bf07349439cc53,Avidlove,$2.99 - $17.98,2017/8/10,https://www.amazon.com/Avidlove-Lingerie-Babydoll-Bodysuit-Bralette/dp/B074PRJZV6/ref=zg_bs_1044968_20/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Avidlove-Lingerie-Babydoll-Bodysuit-Bralette/product-reviews/B074PRJZV6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,140 ,https://www.amazon.com/Avidlove/b/ref=w_bl_sl_ap_ap_web_11371148011?ie=UTF8&node=11371148011&field-lbr_brands_browse-bin=Avidlove,Avidlove Women Sexy Lingerie Lace Babydoll Bodysuit Bralette Bra and Panty Set,"https://images-na.ssl-images-amazon.com/images/I/71MALIyxy8L._AC_UL200_SR200,200_.jpg",20,,4.2 
5c6e5daf40bf07349439cc54,Avidlove,$3.99 - $15.98,2017/7/11,https://www.amazon.com/Avidlove-Halter-Lingerie-Bodysuit-Babydoll/dp/B073VJC3P8/ref=zg_bs_1044968_21/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Avidlove-Halter-Lingerie-Bodysuit-Babydoll/product-reviews/B073VJC3P8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,204 ,https://www.amazon.com/Avidlove/b/ref=w_bl_sl_ap_ap_web_11371148011?ie=UTF8&node=11371148011&field-lbr_brands_browse-bin=Avidlove,Avidlove Women Deep V Halter Lingerie Teddy One Piece Bodysuit Lace Babydoll,"https://images-na.ssl-images-amazon.com/images/I/71xLHqPN0LL._AC_UL200_SR200,200_.jpg",21,,4.3 
5c6e5db240bf07349439cc55,LingerLove,$3.99 - $15.99,2018/4/26,https://www.amazon.com/LingerLove-Regular-Shoulder-Bodysuit-Lingerie/dp/B07CNT9HT7/ref=zg_bs_1044968_22/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/LingerLove-Regular-Shoulder-Bodysuit-Lingerie/product-reviews/B07CNT9HT7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,180 ,https://www.amazon.com/s/ref=w_bl_sl_s_ap_web_7141123011?ie=UTF8&node=7141123011&field-brandtextbin=LingerLove,LingerLove Womens Regular and Plus Size Chemise Floral Lace Off Shoulder See Through Bodysuit Sexy Lingerie,"https://images-na.ssl-images-amazon.com/images/I/71ij0wAR6dL._AC_UL200_SR200,200_.jpg",22,,4.5 
5c6e5db540bf07349439cc56,klier,$3.99 - $15.99,2018/5/15,https://www.amazon.com/Lingerie-Floral-Chemise-Sleepwear-G-String/dp/B07D39764G/ref=zg_bs_1044968_23/144-6696593-3661307?_encoding=UTF8&refRID=H21JD8PXKTADAS8RHC4F,https://www.amazon.com/Lingerie-Floral-Chemise-Sleepwear-G-String/product-reviews/B07D39764G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,106 ,https://www.amazon.com/klier/b/ref=w_bl_sl_ap_ap_web_18411833011?ie=UTF8&node=18411833011&field-lbr_brands_browse-bin=klier,Women Sexy Lingerie Floral Lace V Neck Halter Mesh Chemise Sleepwear Strap with G-String,"https://images-na.ssl-images-amazon.com/images/I/71AcyAToNcL._AC_UL200_SR200,200_.jpg",23,,4.5 
